acc,weighted_f1,weighted_prec,f1,prec,rec,auroc,aupr_in,aupr_out,fpr95,eer,der,dataset,ood_dataset,method,ood_detection_method,text_backbone,seed,log_id,lr,weight_decay,warmup_proportion,hidden_dims,num_attention_heads,attention_probs_dropout_prob,hidden_dropout_prob,intermediate_size,num_hidden_layers,max_position_embeddings,aligned_method,multiple_ood,select_number_min,select_number_max,mlp_hidden_size,mlp_dropout,alpha,scale,eval_acc,sampler
58.29,57.33,57.44,51.86,54.37,51.54,72.97,80.81,58.57,82.87,32.66,54.0,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,8.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5931,dir
59.17,57.86,57.45,51.72,53.8,51.54,73.41,81.05,59.52,83.21,32.25,54.17,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,8.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,6.0,0.5895,dir
59.52,58.53,58.71,53.52,56.29,53.08,72.65,80.64,57.88,83.29,32.92,54.27,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,8.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5949,dir
59.62,58.16,59.39,51.86,57.64,51.7,73.36,80.97,60.71,80.7,32.75,52.64,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,8.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.5949,dir
57.5,57.36,58.47,52.57,53.74,53.37,72.55,80.81,58.23,81.87,32.66,53.35,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,8.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5986,dir
60.11,59.23,59.39,54.38,57.04,53.87,72.61,80.53,58.37,82.29,33.25,53.62,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,8.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,6.0,0.5949,dir
58.78,57.57,57.77,51.29,53.63,51.57,71.57,80.01,57.32,82.37,35.09,53.69,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,4.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5913,dir
58.73,58.16,58.9,52.86,55.02,53.18,72.74,80.84,59.04,82.37,33.42,53.69,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,4.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.5913,dir
58.48,57.28,57.59,51.13,53.8,51.38,71.27,79.94,56.85,83.54,35.17,54.31,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,4.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5913,dir
58.44,56.77,56.47,49.33,50.72,49.9,71.77,80.17,57.81,81.62,34.17,53.2,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,4.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,6.0,0.5895,dir
58.83,58.06,58.8,52.76,54.63,52.77,72.54,80.68,58.08,83.54,32.92,54.39,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,4.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5877,dir
59.52,58.83,59.68,53.84,55.92,53.75,72.33,80.46,58.32,80.79,33.5,52.67,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,4.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.594,dir
57.99,57.36,58.18,52.1,53.96,53.21,73.0,81.03,58.38,83.79,32.33,54.58,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,4.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.585,dir
59.22,58.82,59.86,53.72,55.54,53.72,72.27,80.41,58.66,80.37,33.33,52.43,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,4.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,6.0,0.5814,dir
58.63,57.84,58.13,52.9,53.57,53.65,73.18,80.96,58.64,82.21,32.5,53.58,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,4.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5976,dir
59.27,58.22,58.29,52.96,54.01,53.64,73.11,80.99,58.76,82.62,33.0,53.85,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,4.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.6085,dir
59.32,58.26,59.58,51.88,56.3,52.38,73.05,80.75,60.12,80.87,32.83,52.74,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,4.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5913,dir
59.47,58.41,58.77,53.06,55.09,53.53,73.13,80.81,58.94,82.04,32.66,53.48,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,4.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,6.0,0.6058,dir
59.27,58.13,58.51,53.05,55.6,53.3,72.59,80.56,58.84,80.87,33.17,52.72,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,6.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5976,dir
59.37,58.66,58.82,53.46,54.78,53.56,72.68,80.8,58.64,83.12,33.33,54.14,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,6.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.5949,dir
59.03,57.86,58.29,52.54,55.21,52.7,72.59,80.65,58.75,81.37,33.5,53.06,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,6.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5967,dir
58.78,57.37,57.12,50.93,52.27,51.5,72.71,80.61,59.47,80.53,33.25,52.53,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,6.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,6.0,0.594,dir
58.29,57.57,58.15,52.63,55.23,52.37,71.79,80.11,56.17,85.71,33.17,55.79,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,6.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5886,dir
58.83,57.85,58.3,52.4,55.69,51.95,72.57,80.71,58.29,82.21,33.08,53.58,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,6.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.5958,dir
57.85,57.02,57.41,51.6,54.29,51.18,72.8,80.81,58.46,82.96,33.08,54.06,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,6.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5913,dir
58.53,57.51,58.35,51.89,57.57,51.32,72.85,80.88,58.62,82.04,32.33,53.46,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,6.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,6.0,0.5895,dir
60.16,59.06,59.92,53.44,56.15,53.74,73.2,80.75,60.62,80.2,32.83,52.3,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,6.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.594,dir
59.81,58.42,59.64,51.83,56.99,52.01,73.18,80.75,60.86,80.28,32.33,52.35,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,6.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.5967,dir
60.35,59.35,60.15,53.95,56.69,54.17,73.04,80.68,60.43,80.28,32.58,52.35,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,6.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5922,dir
59.47,58.12,59.3,51.79,56.69,52.21,73.02,80.69,60.53,80.2,32.83,52.32,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,6.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,6.0,0.5995,dir
58.93,58.4,58.94,52.48,54.12,52.51,69.16,78.58,54.8,83.46,36.84,54.37,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.6004,dir
60.55,59.43,59.42,52.57,54.75,52.63,70.0,78.96,56.78,81.29,35.59,53.0,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.5931,dir
59.17,58.14,58.73,51.89,54.68,52.28,71.57,80.13,58.11,81.2,34.59,52.95,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5913,dir
59.81,58.67,58.96,52.16,55.68,51.92,70.89,79.8,57.44,81.2,35.17,52.95,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,6.0,0.5913,dir
58.14,57.35,58.41,50.92,54.11,50.64,71.19,79.9,56.43,84.46,34.67,54.97,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5832,dir
59.76,58.85,58.87,52.8,54.03,53.11,71.74,79.97,57.29,81.79,34.25,53.32,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.5877,dir
58.39,57.35,58.36,51.42,56.04,51.02,72.11,80.6,57.71,81.04,34.42,52.85,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5904,dir
59.57,58.47,58.57,52.86,54.94,53.09,71.87,80.28,57.46,82.62,34.09,53.85,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,6.0,0.5913,dir
59.32,58.31,58.53,52.31,54.14,52.94,71.32,80.24,57.86,81.12,35.34,52.9,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5886,dir
59.03,58.39,58.39,53.0,53.53,53.5,71.32,80.02,56.33,85.21,34.0,55.48,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.5986,dir
60.01,58.93,58.99,53.68,55.07,54.17,71.57,80.21,56.38,84.29,33.17,54.88,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5922,dir
58.78,57.78,57.7,51.91,53.88,51.83,70.02,79.16,53.97,86.05,35.42,56.0,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,6.0,0.594,dir
59.32,58.33,59.04,52.25,55.66,52.5,70.94,79.87,56.69,82.87,35.76,54.0,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5922,dir
58.48,56.33,57.04,48.51,53.85,48.46,71.63,80.34,58.33,81.2,34.0,52.95,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.5805,dir
59.52,58.48,59.34,52.4,55.91,52.99,71.71,80.03,57.82,80.45,34.5,52.48,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.585,dir
59.22,57.57,58.08,50.41,54.8,51.14,71.81,80.15,58.06,82.04,33.92,53.48,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,6.0,0.5886,dir
58.88,56.64,57.63,49.42,54.35,49.43,71.51,79.75,58.88,80.62,34.34,52.51,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5904,dir
58.93,58.68,59.21,53.05,54.0,53.14,70.97,79.76,56.36,82.79,34.42,53.95,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.5986,dir
58.29,57.45,58.52,52.08,54.8,51.49,72.28,80.42,58.52,81.95,34.09,53.42,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5859,dir
3.34,0.22,0.11,0.22,0.11,3.33,71.83,80.28,57.01,84.04,33.17,54.7,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,6.0,0.5886,dir
60.26,59.07,60.03,53.05,55.82,53.89,71.95,80.22,57.07,83.04,33.75,54.11,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.6058,dir
59.81,58.49,58.52,51.77,52.79,52.82,71.37,79.76,56.29,83.79,34.0,54.58,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.6031,dir
59.62,58.94,59.65,53.69,55.56,54.29,71.13,79.69,56.62,82.62,34.17,53.85,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5904,dir
58.63,57.78,57.57,52.06,52.57,52.33,71.36,80.04,55.32,84.13,34.0,54.79,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,6.0,0.5922,dir
59.57,58.92,59.38,52.87,55.88,52.16,69.91,78.88,55.83,84.13,35.84,54.71,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.6004,dir
3.34,0.22,0.11,0.22,0.11,3.33,69.58,78.65,54.34,85.3,36.09,55.51,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.5949,dir
59.52,57.68,58.27,51.17,55.89,51.27,73.14,81.06,60.26,78.28,32.41,51.11,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5976,dir
59.57,58.4,58.93,51.54,55.59,51.26,71.74,80.34,58.31,81.79,34.0,53.3,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,6.0,0.5922,dir
60.11,57.98,58.24,50.5,53.7,50.81,71.92,80.14,58.66,81.79,34.34,53.32,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5976,dir
59.03,58.19,58.1,52.36,53.68,52.25,70.9,79.73,56.38,84.04,34.59,54.72,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.5895,dir
58.48,57.63,59.52,51.98,56.06,51.67,71.8,80.23,57.47,82.54,34.25,53.76,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5823,dir
