acc,weighted_f1,weighted_prec,f1,prec,rec,auroc,aupr_in,aupr_out,fpr95,eer,der,dataset,ood_dataset,method,ood_detection_method,text_backbone,seed,log_id,lr,weight_decay,warmup_proportion,hidden_dims,num_attention_heads,attention_probs_dropout_prob,hidden_dropout_prob,intermediate_size,num_hidden_layers,max_position_embeddings,aligned_method,multiple_ood,select_number_min,select_number_max,mlp_hidden_size,mlp_dropout,alpha,scale,eval_acc,sampler
70.11,69.79,70.72,66.43,69.17,65.63,81.33,78.99,81.99,59.11,25.11,31.88,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7371,
72.13,71.75,72.56,68.23,70.44,68.06,79.86,77.39,80.57,63.33,28.0,33.97,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7461,
72.13,71.75,72.56,68.23,70.44,68.06,79.86,77.39,80.57,63.33,28.0,33.97,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-03-09-13-18,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7461,
73.93,73.19,73.57,69.16,71.45,68.76,81.46,79.29,82.23,62.22,25.56,33.42,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7303,
71.46,71.19,71.54,68.4,70.23,67.48,81.32,78.86,80.92,68.22,24.89,36.41,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,2.0,msz_ma_MIntRec_multi-class_0_2024-05-03-09-13-18,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7348,
72.13,71.6,71.99,68.35,69.92,68.41,81.52,79.33,81.79,64.67,24.67,34.64,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7348,
72.58,72.01,73.02,68.83,72.73,67.54,80.23,78.14,80.31,66.0,26.0,35.3,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-03-09-30-11,2e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7461,
73.93,73.21,73.63,69.11,71.37,68.76,81.69,79.5,82.48,62.0,25.78,33.31,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7303,
71.91,71.78,72.15,69.59,70.7,69.22,80.31,79.0,80.96,66.67,27.33,35.63,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,2.0,msz_ma_MIntRec_multi-class_0_2024-05-03-09-30-11,2e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7528,
72.13,71.67,71.85,67.97,69.02,67.98,82.31,79.58,83.4,66.44,24.67,35.52,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7438,
69.89,69.59,70.48,65.64,66.72,66.36,78.55,76.59,77.33,72.0,28.0,38.28,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-03-09-48-57,2e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7348,
71.24,70.84,71.31,68.15,70.16,67.5,79.92,78.68,79.06,71.56,26.89,38.06,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7326,
69.89,69.41,69.75,66.72,68.34,66.6,80.41,78.84,79.82,74.44,25.78,39.5,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7281,
69.89,69.73,70.12,67.27,68.52,66.75,81.13,79.2,80.33,68.67,24.89,36.51,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-01-05-18-04,1e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7348,
..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.13,72.15,72.74,68.92,70.01,68.43,80.92,78.81,80.85,64.44,26.44,34.53,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,2.0,msz_ma_MIntRec_multi-class_0_2024-05-04-12-47-15,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7348,
70.56,70.32,70.52,67.07,67.91,66.8,79.46,77.71,78.77,71.11,27.56,37.84,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,3.0,msz_ma_MIntRec_multi-class_0_2024-05-04-12-47-15,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7371,
71.69,71.51,72.08,68.82,69.95,68.97,79.02,77.68,78.31,71.78,28.0,38.17,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-13-09-42,2e-05,0.1,0.1,768.0,6.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7326,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.03,72.79,72.86,69.82,70.98,69.24,79.58,77.94,79.24,68.0,26.67,35.96,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-13-23-07,2e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7461,
73.93,73.59,73.93,70.89,72.63,70.19,80.26,78.38,81.0,67.11,26.44,35.85,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,2.0,msz_ma_MIntRec_multi-class_0_2024-05-04-13-23-07,2e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7438,
71.69,71.21,71.35,68.2,69.6,67.65,80.33,79.64,80.74,67.11,28.0,35.85,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,3.0,msz_ma_MIntRec_multi-class_0_2024-05-04-13-23-07,2e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7596,
73.48,73.17,73.49,69.76,69.63,70.91,79.73,78.81,79.85,69.56,28.0,36.5,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,4.0,msz_ma_MIntRec_multi-class_0_2024-05-04-13-23-07,2e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7438,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.81,72.52,72.89,68.55,69.02,68.79,76.18,75.45,74.1,78.67,29.56,41.6,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-14-04-15,2e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7303,
73.26,72.84,73.29,68.83,69.79,68.87,79.83,78.39,79.3,66.67,27.33,35.63,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-14-10-52,2e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7371,
70.79,70.28,70.79,67.14,69.11,66.65,79.19,77.66,79.56,70.44,27.78,37.17,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,2.0,msz_ma_MIntRec_multi-class_0_2024-05-04-14-04-15,2e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7416,
71.01,70.96,71.23,67.75,67.82,68.15,79.22,78.56,78.2,65.78,28.0,35.19,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-14-26-03,2e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7371,
71.01,70.69,71.36,66.75,67.89,66.9,77.52,75.8,77.27,72.67,27.78,38.61,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,2.0,msz_ma_MIntRec_multi-class_0_2024-05-04-14-10-52,2e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7506,
71.24,71.05,72.79,68.72,71.1,68.05,82.39,81.08,82.61,62.67,24.44,33.64,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,2.0,msz_ma_MIntRec_multi-class_0_2024-05-04-14-26-03,2e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7236,
70.56,70.22,72.05,68.21,72.44,66.83,78.82,76.89,78.56,69.33,27.56,36.96,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,3.0,msz_ma_MIntRec_multi-class_0_2024-05-04-14-10-52,2e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7438,
73.71,73.53,73.7,70.6,70.82,70.81,79.02,78.25,78.54,72.22,26.67,38.28,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,3.0,msz_ma_MIntRec_multi-class_0_2024-05-04-14-26-03,2e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7416,
72.58,72.39,72.76,68.72,69.53,68.69,79.76,78.11,79.35,68.22,26.44,36.29,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,4.0,msz_ma_MIntRec_multi-class_0_2024-05-04-14-26-03,2e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7303,
73.93,73.17,73.74,70.82,74.61,69.36,79.24,78.59,79.04,66.0,29.78,35.3,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,4.0,msz_ma_MIntRec_multi-class_0_2024-05-04-14-10-52,2e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7326,
71.01,70.96,71.23,67.75,67.82,68.15,79.22,78.56,78.2,65.78,28.0,35.19,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-15-12,2e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7371,
71.24,71.05,72.79,68.72,71.1,68.05,82.39,81.08,82.61,62.67,24.44,33.64,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,2.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-15-12,2e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7236,
73.71,73.53,73.7,70.6,70.82,70.81,79.02,78.25,78.54,72.22,26.67,38.28,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,3.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-15-12,2e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7416,
72.58,72.39,72.76,68.72,69.53,68.69,79.76,78.11,79.35,68.22,26.44,36.29,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,4.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-15-12,2e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7303,
72.58,72.81,73.82,69.77,70.28,70.26,80.44,78.85,79.73,65.56,25.33,35.08,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,3e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7281,
69.44,69.15,69.55,66.98,68.12,66.78,82.66,80.19,83.71,64.44,24.44,34.53,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-45-19,1e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7461,
71.69,71.64,72.35,68.07,68.56,68.8,79.91,78.28,80.01,62.67,27.78,33.64,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,3e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.7303,
70.34,70.07,70.63,67.14,67.63,67.83,81.81,79.55,81.99,64.89,25.78,34.75,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-45-19,1e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7438,
72.36,72.53,73.79,69.82,70.36,70.59,77.57,75.7,76.46,75.33,28.89,39.94,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,3e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7326,
70.56,70.59,71.29,67.93,69.55,67.41,81.41,79.02,81.89,61.78,25.11,33.2,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-45-19,1e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7438,
72.58,72.13,72.19,69.18,70.15,69.04,81.67,79.42,82.15,62.44,25.78,33.53,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-45-19,1e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7461,
73.03,73.19,73.78,69.34,70.66,68.77,78.7,77.66,78.66,66.22,28.22,35.41,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,2.9999999999999997e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7393,
71.69,71.28,71.65,67.35,69.49,66.42,79.93,78.39,79.9,65.56,27.78,35.08,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-45-19,1e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,7.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7348,
71.91,71.87,72.84,68.98,69.55,69.49,77.66,76.56,75.85,74.22,29.33,39.39,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,2.9999999999999997e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.7236,
71.91,71.69,72.57,68.59,71.01,67.56,80.08,77.65,80.84,64.67,26.67,34.64,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-45-19,1e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,7.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7213,
71.46,71.15,71.69,67.77,70.08,66.78,76.77,74.89,76.33,72.44,30.67,38.51,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,2.9999999999999997e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7371,
72.58,72.53,72.79,69.23,70.3,68.51,78.48,77.66,77.9,70.22,26.89,37.4,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,3e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7213,
72.13,71.82,72.07,68.37,69.71,67.87,80.12,78.3,80.56,62.44,27.56,33.53,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-45-19,1e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,7.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7393,
72.58,72.54,73.47,68.67,68.88,69.19,77.91,76.57,77.85,71.56,30.0,38.06,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,3e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.7483,
71.46,70.89,71.37,67.51,69.75,66.85,81.31,78.43,81.82,63.33,26.0,33.75,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-45-19,1e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,7.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7303,
72.36,72.12,72.86,67.92,68.8,68.6,79.17,78.42,78.85,71.33,27.56,37.84,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,3e-05,0.1,0.01,768.0,8.0,0.3,0.1,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7528,
70.34,70.06,70.84,66.74,69.39,66.04,79.16,78.55,77.55,76.44,27.33,40.49,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-45-19,1e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,8.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7438,
73.26,73.54,74.28,70.16,70.9,70.02,79.17,78.0,77.88,70.44,27.33,37.28,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,3e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7281,
72.36,72.32,73.22,68.48,69.66,68.83,79.48,78.23,78.0,71.11,26.89,37.73,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,2.9999999999999997e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.7303,
71.91,71.98,72.76,69.29,70.41,69.03,78.96,78.39,76.63,76.44,27.56,40.49,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,3e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7461,
72.58,72.43,72.71,69.73,70.15,70.05,80.97,79.33,80.74,68.44,25.11,36.4,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-45-19,1e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,8.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7393,
72.58,72.68,73.25,70.01,70.84,69.77,79.06,78.27,77.99,73.33,27.11,38.94,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,3e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7573,
71.01,71.05,71.5,67.89,68.8,67.57,75.67,74.12,75.32,69.78,31.33,37.18,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,2.9999999999999997e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.7438,
72.13,72.16,72.66,70.12,71.22,69.76,80.5,79.09,80.05,68.0,25.78,36.29,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-45-19,1e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,8.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7348,
70.56,70.46,70.87,65.84,66.44,65.84,79.53,77.22,79.61,67.78,27.78,36.18,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,2.9999999999999997e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7506,
72.13,72.13,72.79,70.2,71.92,69.67,80.54,78.59,80.04,69.11,25.33,36.73,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-45-19,1e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,8.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7438,
71.69,71.73,72.43,67.84,68.28,68.26,78.64,78.03,77.73,71.11,29.56,37.84,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,2.9999999999999997e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7573,
72.13,72.05,72.66,69.64,71.3,69.03,80.57,78.63,80.87,67.56,24.67,35.84,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-45-19,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7551,
73.26,72.92,73.05,70.49,72.19,69.57,78.2,77.53,77.12,71.33,28.89,37.95,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,2.9999999999999997e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.7326,
71.01,70.59,70.89,67.28,68.74,66.84,81.65,79.46,81.39,64.0,24.89,34.31,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-45-19,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7438,
72.81,72.84,73.8,68.43,69.45,68.69,77.46,76.67,77.29,68.44,30.44,36.29,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,2.9999999999999997e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7416,
71.46,70.93,71.15,67.76,68.86,67.87,81.6,79.42,82.2,63.33,25.78,33.98,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-45-19,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7506,
71.46,71.84,72.96,69.02,69.54,69.52,77.96,76.7,76.08,76.22,28.67,40.38,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-43-46,2.9999999999999997e-05,0.1,0.01,768.0,6.0,0.3,0.1,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7416,
71.46,71.17,71.42,68.12,68.72,68.46,82.27,80.14,82.22,66.0,25.11,35.3,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec_multi-class_0_2024-05-04-15-45-19,1e-05,0.1,0.01,768.0,4.0,0.3,0.1,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7393,
