F1-known,F1-open,F1,Acc,dataset,method,backbone,known_cls_ratio,labeled_ratio,loss,seed,train_epochs,created_time,lr,safe1,safe2,alpha,alpha_loss,margin,p,loss_weight,supcon_loss_weight,triplet_loss_weight
74.0266,88.3786,74.7442,83.21,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-15-15-39,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.7,0.7
83.5459,79.9288,83.4532,80.94,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-15-41-21,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.3,0.3
83.2348,79.2735,83.1332,80.45,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-16-10-33,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.3,0.4
83.7445,79.9575,83.6474,81.04,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-16-34-32,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.3,0.5
84.1108,80.9574,84.0299,81.82,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-16-57-47,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.3,0.6
84.1863,80.7489,84.0981,81.72,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-17-22-22,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.3,0.7
83.2303,78.9832,83.1214,80.29,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-17-42-03,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.4,0.3
82.7954,79.038,82.6991,80.06,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-18-01-48,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.4,0.4
82.7816,79.2319,82.6906,80.19,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-18-23-58,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.4,0.5
83.2603,79.6707,83.1683,80.68,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-18-45-18,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.4,0.6
83.2935,79.6454,83.1999,80.68,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-19-07-08,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.4,0.7
83.4426,80.2832,83.3616,81.01,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-19-30-47,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.5,0.3
84.1155,81.0028,84.0357,81.79,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-19-54-56,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.5,0.4
84.7659,81.926,84.6931,82.6,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-20-18-16,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.5,0.5
83.6938,80.3797,83.6088,81.23,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-20-43-07,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.5,0.6
83.8641,81.2763,83.7977,81.88,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-21-03-52,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.5,0.7
82.5431,78.3851,82.4365,79.58,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-21-29-14,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.6,0.3
83.5107,80.0,83.4206,81.01,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-21-58-40,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.6,0.4
83.9007,80.5094,83.8138,81.4,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-22-24-04,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.6,0.5
83.8411,81.2696,83.7752,81.85,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-22-42-44,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.6,0.6
83.6481,80.226,83.5604,81.14,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-23-04-55,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.6,0.7
82.6519,78.5917,82.5478,79.77,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-24-23-38-11,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.3
83.1418,79.6158,83.0514,80.62,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-00-08-35,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.4
84.2021,81.497,84.1328,82.21,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-00-35-10,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.5
83.7597,80.9756,83.6883,81.62,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-00-53-38,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.6
84.0686,81.2413,83.9961,81.92,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-01-18-45,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.7
83.596,79.8149,83.499,80.94,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-01-49-26,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.3
83.7187,80.4801,83.6357,81.3,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-02-09-20,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.4
83.9833,80.9036,83.9043,81.72,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-02-32-15,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.5
84.0532,80.77600000000002,83.9691,81.66,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-02-52-28,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.6
83.4968,80.0426,83.4082,81.01,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-03-26-07,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.7
83.8767,80.1703,83.7817,81.2,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-03-47-52,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.3
84.3108,81.1115,84.2288,81.98,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-04-12-38,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.4
84.1453,81.4011,84.075,82.01,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-04-49-18,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.5
83.9275,80.6076,83.8424,81.46,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-05-20-10,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.6
84.6003,81.875,84.5304,82.5,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-05-39-30,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.7
83.4951,80.9374,83.4296,81.53,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-06-09-16,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.3
83.0652,79.3165,82.9691,80.32,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-06-36-44,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.4
84.4472,81.3048,84.3666,82.14,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-07-04-42,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.5
83.8791,80.7896,83.7998,81.62,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-07-31-06,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.6
83.7589,80.5222,83.6759,81.3,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-07-58-04,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.7
82.3296,78.6429,82.2351,79.64,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-08-18-22,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.3
83.4655,79.7581,83.3705,80.81,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-08-39-18,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.4
83.3795,79.6309,83.2834,80.68,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-09-11-08,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.5
83.5266,80.9155,83.4597,81.46,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-09-32-01,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.6
83.5016,81.0038,83.4375,81.53,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-09-50-23,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.7
82.9463,79.1607,82.8492,80.23,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-10-14-20,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.7,0.3
84.1237,81.4116,84.0542,82.08,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-10-40-23,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.7,0.4
84.2345,81.7107,84.1697,82.31,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-11-07-20,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.7,0.5
83.5498,80.2961,83.4663,81.1,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-11-40-25,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.7,0.6
84.369,81.8685,84.3048,82.44,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-12-18-15,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.7,0.7
83.1206,79.2426,83.0212,80.32,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-12-44-53,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.3,0.3
83.3715,79.5018,83.2723,80.58,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-13-17-29,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.3,0.4
83.4747,79.9432,83.3841,80.94,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-13-36-15,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.3,0.5
84.5075,82.0424,84.4443,82.6,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-14-05-28,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.3,0.6
84.2422,81.5229,84.1725,82.18,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-14-26-15,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.3,0.7
83.6957,80.4386,83.6122,81.33,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-14-49-53,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.4,0.3
83.0015,78.5612,82.8877,79.9,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-15-21-16,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.4,0.4
83.9506,80.9257,83.87299999999998,81.72,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-15-45-10,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.4,0.5
83.9689,81.3774,83.9024,81.98,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-16-05-09,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.4,0.6
83.1298,79.6748,83.0412,80.62,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-16-25-53,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.4,0.7
83.0622,78.8248,82.9536,80.06,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-16-53-02,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.5,0.3
84.7856,82.271,84.7212,82.86,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-17-15-53,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.5,0.4
83.4644,80.4218,83.3864,81.17,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-17-41-17,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.5,0.5
84.089,81.3986,84.02,82.05,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-18-02-57,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.5,0.6
84.149,81.21300000000002,84.0737,81.95,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-18-26-09,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.5,0.7
83.855,79.8149,83.7514,81.01,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-18-59-26,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.6,0.3
84.4002,80.8031,84.30799999999998,81.79,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-19-26-25,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.6,0.4
82.5444,79.1178,82.4565,80.0,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-19-47-26,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.6,0.5
84.49,81.3702,84.41,82.21,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-20-11-59,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.6,0.6
84.4179,81.6568,84.3471,82.31,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-20-38-58,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.6,0.7
83.9377,80.8031,83.8573,81.62,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-21-13-49,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.7,0.3
83.5113,79.5875,83.4107,80.75,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-21-39-38,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.7,0.4
84.2053,80.9005,84.1206,81.75,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-22-10-36,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.7,0.5
83.8962,80.226,83.8021,81.2,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-22-33-42,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.7,0.6
84.1239,81.0206,84.0443,81.79,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,1.0,100.0,2024-09-25-22-53-34,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.7,0.7
82.9681,80.4527,82.9036,80.81,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-25-23-36-05,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.3,0.3
83.3031,80.1514,83.2223,80.71,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-00-09-09,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.3,0.4
83.2631,80.6849,83.197,81.01,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-00-34-25,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.3,0.5
83.3097,80.4258,83.2357,80.88,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-01-03-00,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.3,0.6
83.4498,81.1928,83.3919,81.4,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-01-31-04,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.3,0.7
82.4394,78.9163,82.3491,79.64,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-02-02-04,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.4,0.3
83.1095,80.928,83.0536,81.1,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-02-37-53,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.4,0.4
83.4947,81.2373,83.4368,81.4,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-03-06-08,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.4,0.5
83.3972,81.3514,83.3447,81.53,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-03-34-00,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.4,0.6
82.4836,80.8266,82.4411,80.81,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-04-05-04,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.4,0.7
83.35,80.8019,83.2846,81.07,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-04-33-48,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.5,0.3
82.8832,81.0573,82.8364,81.1,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-05-09-50,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.5,0.4
83.5195,80.73899999999998,83.4482,81.1,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-05-42-37,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.5,0.5
83.6809,81.9253,83.6359,81.85,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-06-12-47,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.5,0.6
83.6849,81.9131,83.6395,81.98,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-06-39-53,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.5,0.7
83.3259,80.7258,83.2592,81.04,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-07-11-34,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.6,0.3
83.2205,81.0847,83.1658,81.23,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-07-38-11,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.6,0.4
83.3337,80.6276,83.2643,81.01,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-08-11-14,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.6,0.5
82.5556,81.1302,82.51899999999998,81.01,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-08-42-08,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.6,0.6
82.7604,80.2855,82.6969,80.55,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-09-08-34,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.6,0.7
83.3459,80.6143,83.2759,81.01,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-09-37-33,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.3
82.8864,81.0976,82.8405,81.07,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-10-15-01,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.4
83.7365,81.6437,83.6828,81.82,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-11-01-32,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.5
82.5285,80.0271,82.4644,80.32,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-11-28-31,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.6
83.1139,81.1594,83.0638,81.2,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-11-53-56,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.7
81.7978,79.3662,81.7355,79.68,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-12-29-37,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.3
83.8906,81.459,83.8283,81.75,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-12-54-33,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.4
83.0375,80.9134,82.98299999999998,81.07,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-13-16-38,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.5
83.4519,81.1289,83.3923,81.36,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-13-41-55,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.6
83.8047,81.8611,83.7549,81.95,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-14-22-22,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.7
82.6317,79.3223,82.5469,79.94,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-14-48-15,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.3
83.1618,80.5044,83.0937,80.81,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-15-10-58,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.4
83.3718,80.8367,83.3068,81.14,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-15-48-22,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.5
83.0978,80.8122,83.0392,80.97,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-16-20-15,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.6
83.7253,81.3387,83.6641,81.62,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-16-56-22,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.7
82.9491,80.5177,82.8867,80.78,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-17-26-13,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.3
81.9321,78.991,81.8567,79.48,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-17-49-51,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.4
83.348,80.7509,83.2814,81.1,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-18-18-06,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.5
83.8605,81.8151,83.80799999999998,81.95,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-18-47-56,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.6
83.67399999999998,81.479,83.6178,81.66,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-19-13-32,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.7
82.9556,80.203,82.885,80.58,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-19-48-57,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.3
83.5638,80.8539,83.4943,81.2,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-20-19-21,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.4
83.0809,80.7562,83.0213,80.97,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-20-52-04,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.5
83.3942,81.2183,83.3384,81.36,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-21-22-56,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.6
82.4324,80.2716,82.37700000000001,80.42,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-21-51-35,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.7
82.3504,79.8904,82.2873,80.19,banking,ADB,bert,0.5,1.0,CrossEntropyLoss,2.0,100.0,2024-09-26-22-19-11,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.7,0.3
